id,date,venue,city,country,latitude,longitude,tour,setlist
5bd3abc4,21-01-1985,Radio City Music Hall,"New York, NY",United States,40.7142691,-74.0059729,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Losfer Words (Big 'Orra)<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
53d3abc5,20-01-1985,Radio City Music Hall,"New York, NY",United States,40.7142691,-74.0059729,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>Wrathchild<br>The Trooper<br>Revelations<br>Losfer Words (Big 'Orra)<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
4bd3abc6,19-01-1985,Radio City Music Hall,"New York, NY",United States,40.7142691,-74.0059729,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Phantom of the Opera<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
5bd3abc0,18-01-1985,Radio City Music Hall,"New York, NY",United States,40.7142691,-74.0059729,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
53d3abc1,17-01-1985,Radio City Music Hall,"New York, NY",United States,40.7142691,-74.0059729,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
4bd3abc2,15-01-1985,Centrum in Worcester,"Worcester, MA",United States,42.2625932,-71.8022934,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
43d3abc3,14-01-1985,Hartford Civic Center,"Hartford, CT",United States,41.7637111,-72.6850932,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd64cae,11-01-1985,Cidade do Rock,Rio de Janeiro,Brazil,-22.903,-43.208,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
23d3a88b,07-01-1985,Buffalo Memorial Auditorium,"Buffalo, NY",United States,42.8864468,-78.8783689,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
3bd3a894,06-01-1985,Richfield Coliseum,"Richfield, OH",United States,41.2397772,-81.6381785,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
33d3a895,05-01-1985,Ohio Expo Center Coliseum,"Columbus, OH",United States,39.9611755,-82.9987942,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd3a896,04-01-1985,Joe Louis Arena,"Detroit, MI",United States,42.331427,-83.0457538,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
1bd459cc,03-01-1985,Cincinnati Gardens,"Cincinnati, OH",United States,39.1620036,-84.4568863,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
33d3a891,21-12-1984,Rosemont Horizon,"Rosemont, IL",United States,41.9953077,-87.8845092,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
3bd3a890,20-12-1984,Met Center,"Bloomington, MN",United States,44.840798,-93.2982799,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
23d64caf,19-12-1984,MECCA Arena,"Milwaukee, WI",United States,43.0389025,-87.9064736,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
23d3a893,18-12-1984,Kiel Auditorium,"St. Louis, MO",United States,38.6272733,-90.1978889,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
3bd3a89c,17-12-1984,Kemper Arena,"Kansas City, MO",United States,39.0997266,-94.5785667,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
33d3a89d,15-12-1984,McNichols Sports Arena,"Denver, CO",United States,39.7391536,-104.9847034,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Wrathchild<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Phantom of the Opera<br>22 Acacia Avenue<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd3a89e,13-12-1984,Salt Palace,"Salt Lake City, UT",United States,40.7607794,-111.8910474,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
6bd78e66,11-12-1984,Portland Memorial Coliseum,"Portland, OR",United States,45.5234515,-122.6762071,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
3bd3a898,10-12-1984,Seattle Center Coliseum,"Seattle, WA",United States,47.6062095,-122.3320708,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
33d3a899,09-12-1984,Pacific Coliseum,Vancouver,Canada,49.249657393,-123.119340403,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd3a89a,07-12-1984,The Stampede Corral,Calgary,Canada,51.050112282,-114.085285152,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
3bd3a8a4,06-12-1984,Northlands Coliseum,Edmonton,Canada,53.550135939,-113.468712219,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd3a8a6,04-12-1984,Agridome,Regina,Canada,50.45008005,-104.61779794,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
33d3a8a1,03-12-1984,Winnipeg Arena,Winnipeg,Canada,49.884398624,-97.147044715,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
23d3a8a3,01-12-1984,Sudbury Community Arena,Greater Sudbury,Canada,46.4900017267563,-80.9900093078613,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
3bd3a8ac,30-11-1984,Maple Leaf Gardens,Toronto,Canada,43.700113788,-79.416304194,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
33d3a8ad,28-11-1984,Ottawa Civic Centre,Ottawa,Canada,45.4209405046496,-75.6902861595154,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd3a8ae,27-11-1984,Forum de Montréal,Montreal,Canada,45.5088375,-73.587809,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
23d3a8af,26-11-1984,Colisée de Québec,Quebec City,Canada,46.812,-71.215,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
3bd3a8a8,24-11-1984,Halifax Metro Centre,Halifax,Canada,44.6453303558448,-63.5723876953125,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd3a8aa,14-11-1984,St. Jakobshalle,Münchenstein,Switzerland,47.5137805113984,7.62434005737305,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
3bd3a8b4,13-11-1984,Espace Tony Garnier,Lyon,France,45.75,4.85,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd3a8b6,12-11-1984,Teatro Tenda Lampugnano,Milan,Italy,45.4642693810258,9.1895055770874,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
33d3a8b1,11-11-1984,Teatro Tenda,Bologna,Italy,44.4938114812334,11.3387489318848,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
3bd3a8bc,09-11-1984,Hemmerleinhalle,Neunkirchen am Brand,Germany,49.6120447123999,11.1296653747559,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd3a8be,08-11-1984,Walter-Köbel-Halle,Rüsselsheim,Germany,49.9925,8.435,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
23d774b3,05-11-1984,Jäähalli,Helsinki,Finland,60.176,24.934,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
23d3a8bf,03-11-1984,Scandinavium,Gothenburg,Sweden,57.7071623103656,11.9667935371399,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd3a8ba,02-11-1984,Johanneshov Isstadion,Stockholm,Sweden,59.3325765361753,18.0649030208588,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
33d3a8c5,01-11-1984,Brøndby Hallen,Copenhagen,Denmark,55.6776812020993,12.5709342956543,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
23d3a8c7,29-10-1984,Espace Balard,Paris,France,48.853,2.349,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br><b>Encore 2:</b><br>Sanctuary<br><b>Encore 3:</b><br>
33d3a8c1,28-10-1984,IJsselhallen,Zwolle,Netherlands,52.5125,6.094444,World Slavery Tour,Churchill's Speech (from tape)<br>Aces High<br>2 Minutes to Midnight<br>The Trooper<br>Revelations<br>Flight of Icarus<br>Rime of the Ancient Mariner<br>Losfer Words (Big 'Orra)<br>Powerslave<br>Guitar Solo<br>The Number of the Beast<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
