"concert_id","date","venue","city","latitude","longitude","country","tour","song_name"
"5bd35ffc","08-07-2011","Olympiastadion","Helsinki",60.176,24.934,"Finland","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"3d361b3","06-07-2011","Telenor Arena","Fornebu",59.9022222,10.6291667,"Norway","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"3d369db","03-07-2011","Festivalpark","Werchter",50.967,4.7,"Belgium","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"3bd370e8","01-07-2011","Ullevi Stadium","Gothenburg",57.7071623103656,11.9667935371399,"Sweden","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"6bd3763e","30-06-2011","Dyrskuepladsen","Roskilde",55.6415191517441,12.0803475379944,"Denmark","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"5bd37b98","28-06-2011","Palais Omnisports de Paris-Bercy","Paris",48.853,2.349,"France","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"3bd378dc","27-06-2011","Palais Omnisports de Paris-Bercy","Paris",48.853,2.349,"France","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"bd37d52","25-06-2011","Autodromo Internazionale Enzo e Dino Ferrari","Imola",44.352267,11.715823,"Italy","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"33d30035","24-06-2011","St. Jakobshalle","Münchenstein",47.5137805113984,7.62434005737305,"Switzerland","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"3bd30c30","19-06-2011","Maçka Küçükçiftlik Park","Istanbul",41.0350820029997,28.9833068847656,"Turkey","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"7bd316c4","17-06-2011","Terra Vibe","Malakása",38.2333333,23.8,"Greece","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"73d31ec9","13-06-2011","Pannonia Fields II","Nickelsdorf",47.9405556,17.0694444,"Austria","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"5bd323fc","11-06-2011","Výstavište","Prague",50.0878367932108,14.4241322001241,"Czechia","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"3bd32434","10-06-2011","Lotnisko Bemowo","Warsaw",52.25,21,"Poland","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"2bd328a6","08-06-2011","Gelredome","Arnhem",51.98,5.911111,"Netherlands","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"43d32fdf","07-06-2011","Hanns-Martin-Schleyer-Halle","Stuttgart",48.7823242931971,9.17701721191406,"Germany","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"53d3374d","03-06-2011","O2 World","Berlin",52.5166667,13.4,"Germany","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"7bd33a70","02-06-2011","O2 World","Hamburg",53.55,10,"Germany","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"43d33f0f","31-05-2011","Olympiahalle","Munich",48.1374325498109,11.5754914283752,"Germany","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"5bd3c310","29-05-2011","König-Pilsener-Arena","Oberhausen",53.717,8.567,"Germany","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"23d3c07f","28-05-2011","Festhalle","Frankfurt",50.1166667,8.6833333,"Germany","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"33d3a055","17-04-2011","St. Pete Times Forum","Tampa, FL",27.9475216,-82.4584279,"United States","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"33d3a065","16-04-2011","BankAtlantic Center","Sunrise, FL",27.2594935,-82.4428733,"United States","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"33d3a8cd","14-04-2011","Coliseo José Miguel Agrelot","San Juan",18.4663338,-66.1057217,"Puerto Rico","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"33d3b4f1","10-04-2011","Estadio Nacional","Santiago",-33.426,-70.567,"Chile","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"6bd3be6a","08-04-2011","Estadio Vélez Sarsfield","Buenos Aires",-34.576,-58.409,"Argentina","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"1bd24118","05-04-2011","Expotrade Convention Center","Pinhais",-25.44472222,-49.1925,"Brazil","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"1bd2450c","03-04-2011","Área Externa do Centro de Convenções","Olinda",-8.008888889,-34.85527778,"Brazil","The Final Frontier World Tour","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Satellite 15... The Final Frontier<br>3. El Dorado<br>4. 2 Minutes to Midnight<br>5. The Talisman<br>6. Coming Home<br>7. Dance of Death<br>8. The Trooper<br>9. The Wicker Man<br>10. Blood Brothers<br>11. When the Wild Wind Blows<br>12. The Evil That Men Do<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. The Number of the Beast<br>16. Hallowed Be Thy Name<br>17. Running Free<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
